1.29,-0.0045,6,3,7,-73149,-30095,-85997
1.29,-0.0045,6,3,8,-66729,-26768,-89943
1.29,-0.0045,6,3,9,-61282,-23987,-92894
1.29,-0.0045,6,3,10,-56588,-21623,-94994
1.29,-0.0045,6,3,11,-52491,-19582,-96358
1.29,-0.0045,6,3,12,-48876,-17798,-97076
1.29,-0.0045,6,3,13,-45655,-16223,-97223
1.29,-0.0045,6,3,14,-42764,-14820,-96862
1.29,-0.0045,6,3,15,-40149,-13560,-96043
1.29,-0.0045,6,3,16,-37771,-12420,-94811
1.29,-0.0045,6,3,17,-35595,-11384,-93204
1.29,-0.0045,6,3,18,-33596,-10437,-91255
1.29,-0.0045,6,3,19,-31750,-9565.9,-88992
1.29,-0.0045,6,3,20,-30039,-8762.4,-86439
1.29,-0.0045,6,4,1,-1.5446e+05,-1.0589e+05,-18187
1.29,-0.0045,6,4,2,-1.2289e+05,-81283,-33988
1.29,-0.0045,6,4,3,-1.0246e+05,-65935,-46003
1.29,-0.0045,6,4,4,-87934,-55315,-55315
1.29,-0.0045,6,4,5,-76953,-47450,-62600
1.29,-0.0045,6,4,6,-68292,-41347,-68293
1.29,-0.0045,6,4,7,-61243,-36446,-72696
1.29,-0.0045,6,4,8,-55369,-32407,-76025
1.29,-0.0045,6,4,9,-50379,-29008,-78445
1.29,-0.0045,6,4,10,-46077,-26100,-80081
1.29,-0.0045,6,4,11,-42318,-23577,-81035
1.29,-0.0045,6,4,12,-39000,-21364,-81388
1.29,-0.0045,6,4,13,-36044,-19402,-81207
1.29,-0.0045,6,4,14,-33388,-17649,-80549
1.29,-0.0045,6,4,15,-30987,-16070,-79461
1.29,-0.0045,6,4,16,-28803,-14639,-77982
1.29,-0.0045,6,4,17,-26805,-13335,-76149
1.29,-0.0045,6,4,18,-24968,-12140,-73990
1.29,-0.0045,6,4,19,-23260,-11034,-71528
1.29,-0.0045,6,4,20,-21688,-10017,-68795
1.29,-0.0045,6,5,1,-1.3752e+05,-1.1631e+05,-15065
1.29,-0.0045,6,5,2,-1.0909e+05,-90820,-28777
1.29,-0.0045,6,5,3,-90369,-74299,-39297
1.29,-0.0045,6,5,4,-76953,-62599,-47451
1.29,-0.0045,6,5,5,-66766,-53797,-53797
1.29,-0.0045,6,5,6,-58708,-46885,-58709
1.29,-0.0045,6,5,7,-52138,-41285,-62447
1.29,-0.0045,6,5,8,-46656,-36636,-65200
1.29,-0.0045,6,5,9,-41996,-32700,-67115
1.29,-0.0045,6,5,10,-37975,-29317,-68304
1.29,-0.0045,6,5,11,-34461,-26370,-68859
1.29,-0.0045,6,5,12,-31358,-23775,-68852
1.29,-0.0045,6,5,13,-28593,-21468,-68345
1.29,-0.0045,6,5,14,-26109,-19401,-67389
1.29,-0.0045,6,5,15,-23863,-17535,-66027
1.29,-0.0045,6,5,16,-21819,-15841,-64297
1.29,-0.0045,6,5,17,-19938,-14287,-62225
1.29,-0.0045,6,5,18,-18220,-12867,-59850
1.29,-0.0045,6,5,19,-16634,-11558,-57191
1.29,-0.0045,6,5,20,-15164,-10347,-54269
1.29,-0.0045,6,6,1,-1.2439e+05,-1.2439e+05,-12791
1.29,-0.0045,6,6,2,-98294,-98296,-24869
1.29,-0.0045,6,6,3,-80865,-80867,-34168
1.29,-0.0045,6,6,4,-68291,-68293,-41348
1.29,-0.0045,6,6,5,-58707,-58709,-46886
1.29,-0.0045,6,6,6,-51109,-51110,-51111
1.29,-0.0045,6,6,7,-44905,-44906,-54253
1.29,-0.0045,6,6,8,-39722,-39723,-56485
1.29,-0.0045,6,6,9,-35314,-35315,-57936
1.29,-0.0045,6,6,10,-31508,-31508,-58711
1.29,-0.0045,6,6,11,-28181,-28181,-58891
1.29,-0.0045,6,6,12,-25242,-25243,-58544
1.29,-0.0045,6,6,13,-22623,-22624,-57726
1.29,-0.0045,6,6,14,-20270,-20271,-56484
1.29,-0.0045,6,6,15,-18143,-18143,-54859
1.29,-0.0045,6,6,16,-16195,-16200,-52880
1.29,-0.0045,6,6,17,-14425,-14429,-50586
1.29,-0.0045,6,6,18,-12798,-12802,-47999
1.29,-0.0045,6,6,19,-11296,-11301,-45142
1.29,-0.0045,6,6,20,-9904.8,-9909,-42035
1.29,-0.0045,6,7,1,-1.1383e+05,-1.3069e+05,-11050
1.29,-0.0045,6,7,2,-89557,-1.0415e+05,-21810
1.29,-0.0045,6,7,3,-73149,-85997,-30096
1.29,-0.0045,6,7,4,-61243,-72695,-36447
1.29,-0.0045,6,7,5,-52138,-62446,-41286
1.29,-0.0045,6,7,6,-44904,-54252,-44906
1.29,-0.0045,6,7,7,-38991,-47519,-47519
1.29,-0.0045,6,7,8,-34046,-41864,-49281
1.29,-0.0045,6,7,9,-29838,-37032,-50312
1.29,-0.0045,6,7,10,-26203,-32846,-50706
1.29,-0.0045,6,7,11,-23025,-29175,-50541
1.29,-0.0045,6,7,12,-20217,-25923,-49878
1.29,-0.0045,6,7,13,-17714,-23019,-48769
1.29,-0.0045,6,7,14,-15466,-20404,-47259
1.29,-0.0045,6,7,15,-13433,-18035,-45385
1.29,-0.0045,6,7,16,-11584,-15877,-43180
1.29,-0.0045,6,7,17,-9880,-13891,-40665
1.29,-0.0045,6,7,18,-8325.8,-12072,-37875
1.29,-0.0045,6,7,19,-6891.4,-10390,-34828
1.29,-0.0045,6,7,20,-5562.5,-8830.8,-31541
1.29,-0.0045,6,8,1,-1.0511e+05,-1.3555e+05,-9668.2
1.29,-0.0045,6,8,2,-82305,-1.087e+05,-19339
1.29,-0.0045,6,8,3,-66728,-89943,-26768
1.29,-0.0045,6,8,4,-55368,-76025,-32407
1.29,-0.0045,6,8,5,-46656,-65200,-36636
1.29,-0.0045,6,8,6,-39722,-56484,-39724
1.29,-0.0045,6,8,7,-34046,-49280,-41864
1.29,-0.0045,6,8,8,-29297,-43203,-43203
1.29,-0.0045,6,8,9,-25253,-37990,-43852
1.29,-0.0045,6,8,10,-21758,-33458,-43900
1.29,-0.0045,6,8,11,-18702,-29473,-43417
1.29,-0.0045,6,8,12,-16002,-25935,-42462
1.29,-0.0045,6,8,13,-13595,-22768,-41084
1.29,-0.0045,6,8,14,-11432,-19911,-39324
1.29,-0.0045,6,8,15,-9477,-17319,-37217
1.29,-0.0045,6,8,16,-7698.3,-14953,-34794
1.29,-0.0045,6,8,17,-6071.6,-12783,-32080
1.29,-0.0045,6,8,18,-4564.7,-10775,-29094
1.29,-0.0045,6,8,19,-3185.7,-8925.8,-25866
1.29,-0.0045,6,8,20,-1908.1,-7208.7,-22410
1.29,-0.0045,6,9,1,-97757,-1.3926e+05,-8540
1.29,-0.0045,6,9,2,-76164,-1.1215e+05,-17293
1.29,-0.0045,6,9,3,-61281,-92893,-23988
1.29,-0.0045,6,9,4,-50379,-78444,-29008
1.29,-0.0045,6,9,5,-41996,-67114,-32701
1.29,-0.0045,6,9,6,-35313,-57936,-35315
1.29,-0.0045,6,9,7,-29838,-50311,-37033
1.29,-0.0045,6,9,8,-25253,-43852,-37991
1.29,-0.0045,6,9,9,-21346,-38293,-38293
1.29,-0.0045,6,9,10,-17969,-33445,-38024
1.29,-0.0045,6,9,11,-15016,-29172,-37249
1.29,-0.0045,6,9,12,-12406,-25369,-36025
1.29,-0.0045,6,9,13,-10079,-21959,-34397
1.29,-0.0045,6,9,14,-7989,-18878,-32405
1.29,-0.0045,6,9,15,-6099,-16077,-30081
1.29,-0.0045,6,9,16,-4379.7,-13518,-27454
1.29,-0.0045,6,9,17,-2807.6,-11168,-24549
1.29,-0.0045,6,9,18,-1363.1,-9000.6,-21388
1.29,-0.0045,6,9,19,-17.971,-6983.3,-17984
1.29,-0.0045,6,9,20,1216.3,-5118,-14367
1.29,-0.0045,6,10,1,-91451,-1.4198e+05,-7598.5
1.29,-0.0045,6,10,2,-70879,-1.1468e+05,-15566
1.29,-0.0045,6,10,3,-56588,-94994,-21623
1.29,-0.0045,6,10,4,-46076,-80080,-26100
1.29,-0.0045,6,10,5,-37975,-68304,-29318
1.29,-0.0045,6,10,6,-31507,-58710,-31509
1.29,-0.0045,6,10,7,-26203,-50705,-32847
1.29,-0.0045,6,10,8,-21758,-43899,-33459
1.29,-0.0045,6,10,9,-17969,-38023,-33446
1.29,-0.0045,6,10,10,-14694,-32886,-32886
1.29,-0.0045,6,10,11,-11828,-28346,-31844
1.29,-0.0045,6,10,12,-9295.3,-24299,-30372
1.29,-0.0045,6,10,13,-7037.4,-20662,-28512
1.29,-0.0045,6,10,14,-5009.1,-17371,-26304
1.29,-0.0045,6,10,15,-3175,-14376,-23777
1.29,-0.0045,6,10,16,-1506.7,-11636,-20960
1.29,-0.0045,6,10,17,18.722,-9116.7,-17875
1.29,-0.0045,6,10,18,1420.2,-6790.6,-14545
1.29,-0.0045,6,10,19,2713.1,-4634.7,-10987
1.29,-0.0045,6,10,20,3910.6,-2629.4,-7216.7
1.29,-0.0045,6,11,1,-85967,-1.4387e+05,-6798.8
1.29,-0.0045,6,11,2,-66272,-1.1641e+05,-14085
1.29,-0.0045,6,11,3,-52490,-96357,-19582
1.29,-0.0045,6,11,4,-42318,-81034,-23578
1.29,-0.0045,6,11,5,-34461,-68858,-26371
1.29,-0.0045,6,11,6,-28180,-58890,-28182
1.29,-0.0045,6,11,7,-23024,-50540,-29176
1.29,-0.0045,6,11,8,-18702,-43416,-29474
1.29,-0.0045,6,11,9,-15016,-37249,-29173
1.29,-0.0045,6,11,10,-11828,-31843,-28347
1.29,-0.0045,6,11,11,-9038.5,-27057,-27058
1.29,-0.0045,6,11,12,-6573,-22782,-25356
1.29,-0.0045,6,11,13,-4374.9,-18934,-23282
1.29,-0.0045,6,11,14,-2400.4,-15447,-20872
1.29,-0.0045,6,11,15,-614.92,-12270,-18156
1.29,-0.0045,6,11,16,1009.1,-9358.8,-15161
1.29,-0.0045,6,11,17,2493.9,-6680,-11909
1.29,-0.0045,6,11,18,3857.9,-4204.3,-8419.2
1.29,-0.0045,6,11,19,5116.2,-1907.7,-4710
1.29,-0.0045,6,11,20,6281.4,230.14,-796.77
1.29,-0.0045,6,12,1,-81144,-1.4504e+05,-6109.5
1.29,-0.0045,6,12,2,-62209,-1.1745e+05,-12798
1.29,-0.0045,6,12,3,-48875,-97075,-17799
1.29,-0.0045,6,12,4,-38999,-81387,-21364
1.29,-0.0045,6,12,5,-31358,-68851,-23776
1.29,-0.0045,6,12,6,-25242,-58543,-25243
1.29,-0.0045,6,12,7,-20216,-49877,-25924
1.29,-0.0045,6,12,8,-16001,-42461,-25936
1.29,-0.0045,6,12,9,-12406,-36024,-25370
1.29,-0.0045,6,12,10,-9295.2,-30371,-24300
1.29,-0.0045,6,12,11,-6573,-25355,-22783
1.29,-0.0045,6,12,12,-4166.7,-20866,-20867
1.29,-0.0045,6,12,13,-2021.2,-16821,-18594
1.29,-0.0045,6,12,14,-93.981,-13150,-15997
1.29,-0.0045,6,12,15,1648.7,-9800.8,-13105
1.29,-0.0045,6,12,16,3233.6,-6729.4,-9943.1
1.29,-0.0045,6,12,17,4682.7,-3899.8,-6533
1.29,-0.0045,6,12,18,6013.7,-1282.5,-2894
1.29,-0.0045,6,12,19,7241.5,1147.4,957.24
1.29,-0.0045,6,12,20,8378.3,3411.1,5005.6
1.29,-0.0045,6,13,1,-76860,-1.4558e+05,-5507.9
1.29,-0.0045,6,13,2,-58593,-1.1788e+05,-11666
1.29,-0.0045,6,13,3,-45654,-97223,-16224
1.29,-0.0045,6,13,4,-36043,-81207,-19403
1.29,-0.0045,6,13,5,-28592,-68344,-21469
1.29,-0.0045,6,13,6,-22622,-57725,-22624
1.29,-0.0045,6,13,7,-17714,-48768,-23019
1.29,-0.0045,6,13,8,-13594,-41083,-22768
1.29,-0.0045,6,13,9,-10079,-34397,-21959
1.29,-0.0045,6,13,10,-7037.2,-28511,-20663
1.29,-0.0045,6,13,11,-4374.8,-23281,-18935
1.29,-0.0045,6,13,12,-2021.2,-18593,-16822
1.29,-0.0045,6,13,13,77.41,-14362,-14363
1.29,-0.0045,6,13,14,1962.5,-10518,-11591
1.29,-0.0045,6,13,15,3667.1,-7006.6,-8533.7
1.29,-0.0045,6,13,16,5217.3,-3783.2,-5215.5
1.29,-0.0045,6,13,17,6634.5,-811,-1657.4
1.29,-0.0045,6,13,18,7936.2,1940.6,2122.3
1.29,-0.0045,6,13,19,9136.8,4497.3,6107.4
1.29,-0.0045,6,13,20,10248,6880.6,10283
1.29,-0.0045,6,14,1,-73023,-1.4556e+05,-4977.4
1.29,-0.0045,6,14,2,-55348,-1.1778e+05,-10662
1.29,-0.0045,6,14,3,-42763,-96861,-14820
1.29,-0.0045,6,14,4,-33388,-80549,-17649
1.29,-0.0045,6,14,5,-26108,-67388,-19402
1.29,-0.0045,6,14,6,-20270,-56484,-20272
1.29,-0.0045,6,14,7,-15466,-47259,-20405
1.29,-0.0045,6,14,8,-11432,-39323,-19912
1.29,-0.0045,6,14,9,-7988.7,-32404,-18878
1.29,-0.0045,6,14,10,-5008.9,-26303,-17372
1.29,-0.0045,6,14,11,-2400.2,-20871,-15448
1.29,-0.0045,6,14,12,-93.881,-15996,-13151
1.29,-0.0045,6,14,13,1962.6,-11590,-10519
1.29,-0.0045,6,14,14,3809.9,-7582.3,-7583.4
1.29,-0.0045,6,14,15,5480.2,-3917.7,-4371.6
1.29,-0.0045,6,14,16,6999.2,-550.44,-906.8
1.29,-0.0045,6,14,17,8387.9,2557.2,2790.6
1.29,-0.0045,6,14,18,9663.2,5436.5,6702.8
1.29,-0.0045,6,14,19,10839,8113.6,10814
1.29,-0.0045,6,14,20,11928,10611,15111
1.29,-0.0045,6,15,1,-69561,-1.4504e+05,-4505.4
1.29,-0.0045,6,15,2,-52416,-1.1719e+05,-9763.8
1.29,-0.0045,6,15,3,-40148,-96042,-13560
1.29,-0.0045,6,15,4,-30987,-79460,-16071
1.29,-0.0045,6,15,5,-23862,-66026,-17536
1.29,-0.0045,6,15,6,-18142,-54858,-18144
1.29,-0.0045,6,15,7,-13433,-45385,-18036
1.29,-0.0045,6,15,8,-9476.7,-37216,-17320
1.29,-0.0045,6,15,9,-6098.7,-30080,-16078
1.29,-0.0045,6,15,10,-3174.8,-23776,-14377
1.29,-0.0045,6,15,11,-614.72,-18155,-12271
1.29,-0.0045,6,15,12,1648.8,-13104,-9801.9
1.29,-0.0045,6,15,13,3667.2,-8532.5,-7007.8
1.29,-0.0045,6,15,14,5480.3,-4370.4,-3919
1.29,-0.0045,6,15,15,7119.6,-560.58,-561.86
1.29,-0.0045,6,15,16,8610.4,2943.3,3040.8
1.29,-0.0045,6,15,17,9973.1,6179.7,6869.4
1.29,-0.0045,6,15,18,11225,9180.5,10907
1.29,-0.0045,6,15,19,12379,11973,15137
1.29,-0.0045,6,15,20,13447,14579,19548
1.29,-0.0045,6,16,1,-66417,-1.4408e+05,-4082.1
1.29,-0.0045,6,16,2,-49749,-1.1616e+05,-8954.2
1.29,-0.0045,6,16,3,-37770,-94810,-12421
1.29,-0.0045,6,16,4,-28802,-77982,-14640
1.29,-0.0045,6,16,5,-21819,-64296,-15842
1.29,-0.0045,6,16,6,-16206,-52884,-16208
1.29,-0.0045,6,16,7,-11583,-43179,-15878
1.29,-0.0045,6,16,8,-7697.9,-34793,-14954
1.29,-0.0045,6,16,9,-4379.4,-27453,-13519
1.29,-0.0045,6,16,10,-1506.4,-20959,-11637
1.29,-0.0045,6,16,11,1009.3,-15160,-9359.9
1.29,-0.0045,6,16,12,3233.8,-9941.9,-6730.5
1.29,-0.0045,6,16,13,5217.4,-5214.3,-3784.4
1.29,-0.0045,6,16,14,6999.3,-905.52,-551.71
1.29,-0.0045,6,16,15,8610.4,3042.2,2942
1.29,-0.0045,6,16,16,10075,6676,6674.6
1.29,-0.0045,6,16,17,11415,10035,10627
1.29,-0.0045,6,16,18,12644,13152,14782
1.29,-0.0045,6,16,19,13778,16054,19126
1.29,-0.0045,6,16,20,14828,18764,23644
1.29,-0.0045,6,17,1,-63546,-1.4272e+05,-3699.9
1.29,-0.0045,6,17,2,-47311,-1.1474e+05,-8219.9
1.29,-0.0045,6,17,3,-35594,-93204,-11385
1.29,-0.0045,6,17,4,-26804,-76148,-13336
1.29,-0.0045,6,17,5,-19949,-62229,-14294
1.29,-0.0045,6,17,6,-14436,-50590,-14438
1.29,-0.0045,6,17,7,-9891.6,-40669,-13900
1.29,-0.0045,6,17,8,-6071.2,-32079,-12784
1.29,-0.0045,6,17,9,-2807.2,-24548,-11169
1.29,-0.0045,6,17,10,19.047,-17874,-9117.7
1.29,-0.0045,6,17,11,2494.2,-11908,-6681.1
1.29,-0.0045,6,17,12,4682.9,-6531.8,-3901
1.29,-0.0045,6,17,13,6634.7,-1656.1,-812.22
1.29,-0.0045,6,17,14,8388,2791.9,2555.9
1.29,-0.0045,6,17,15,9973.2,6870.8,6178.3
1.29,-0.0045,6,17,16,11415,10628,10034
1.29,-0.0045,6,17,17,12732,14104,14103
1.29,-0.0045,6,17,18,13942,17332,18370
1.29,-0.0045,6,17,19,15057,20339,22820
1.29,-0.0045,6,17,20,16090,23148,27441
1.29,-0.0045,6,18,1,-60911,-1.4099e+05,-3352.6
1.29,-0.0045,6,18,2,-45071,-1.1296e+05,-7550.1
1.29,-0.0045,6,18,3,-33595,-91254,-10437
1.29,-0.0045,6,18,4,-24967,-73990,-12141
1.29,-0.0045,6,18,5,-18231,-59854,-12874
1.29,-0.0045,6,18,6,-12809,-48004,-12811
1.29,-0.0045,6,18,7,-8337.1,-37880,-12081
1.29,-0.0045,6,18,8,-4576.4,-29099,-10785
1.29,-0.0045,6,18,9,-1362.7,-21387,-9001.5
1.29,-0.0045,6,18,10,1420.5,-14544,-6791.6
1.29,-0.0045,6,18,11,3858.2,-8418.1,-4205.4
1.29,-0.0045,6,18,12,6014,-2892.8,-1283.7
1.29,-0.0045,6,18,13,7936.4,2123.6,1939.4
1.29,-0.0045,6,18,14,9663.3,6704.2,5435.1
1.29,-0.0045,6,18,15,11225,10908,9179.1
1.29,-0.0045,6,18,16,12644,14784,13150
1.29,-0.0045,6,18,17,13942,18372,17330
1.29,-0.0045,6,18,18,15133,21705,21703
1.29,-0.0045,6,18,19,16232,24812,26255
1.29,-0.0045,6,18,20,17248,27717,30973
1.29,-0.0045,6,19,1,-58482,-1.3892e+05,-3035.4
1.29,-0.0045,6,19,2,-43003,-1.1086e+05,-6936
1.29,-0.0045,6,19,3,-31749,-88991,-9566.4
1.29,-0.0045,6,19,4,-23271,-71532,-11041
1.29,-0.0045,6,19,5,-16645,-57195,-11565
1.29,-0.0045,6,19,6,-11307,-45146,-11309
1.29,-0.0045,6,19,7,-6902.4,-34832,-10399
1.29,-0.0045,6,19,8,-3197,-25871,-8935.8
1.29,-0.0045,6,19,9,-29.84,-17989,-6994.3
1.29,-0.0045,6,19,10,2713.5,-10986,-4635.7
1.29,-0.0045,6,19,11,5116.5,-4708.9,-1908.8
1.29,-0.0045,6,19,12,7241.7,958.47,1146.3
1.29,-0.0045,6,19,13,9137,6108.7,4496
1.29,-0.0045,6,19,14,10840,10816,8112.3
1.29,-0.0045,6,19,15,12379,15139,11971
1.29,-0.0045,6,19,16,13778,19127,16052
1.29,-0.0045,6,19,17,15057,22822,20337
1.29,-0.0045,6,19,18,16232,26257,24810
1.29,-0.0045,6,19,19,17314,29460,29458
1.29,-0.0045,6,19,20,18316,32457,34269
1.29,-0.0045,6,20,1,-56233,-1.3655e+05,-2744.3
1.29,-0.0045,6,20,2,-41087,-1.0845e+05,-6370.5
1.29,-0.0045,6,20,3,-30038,-86439,-8762.9
1.29,-0.0045,6,20,4,-21700,-68800,-10024
1.29,-0.0045,6,20,5,-15175,-54274,-10354
1.29,-0.0045,6,20,6,-9915.1,-42039,-9916.9
1.29,-0.0045,6,20,7,-5573.2,-31546,-8839.7
1.29,-0.0045,6,20,8,-1919.2,-22414,-7218.7
1.29,-0.0045,6,20,9,1204.7,-14371,-5129
1.29,-0.0045,6,20,10,3911,-7215.6,-2630.4
1.29,-0.0045,6,20,11,6281.8,-795.61,229.05
1.29,-0.0045,6,20,12,8378.6,5006.9,3409.9
1.29,-0.0045,6,20,13,10249,10285,6879.3
1.29,-0.0045,6,20,14,11928,15112,10610
1.29,-0.0045,6,20,15,13447,19549,14577
1.29,-0.0045,6,20,16,14828,23646,18762
1.29,-0.0045,6,20,17,16090,27443,23147
1.29,-0.0045,6,20,18,17248,30975,27716
1.29,-0.0045,6,20,19,18316,34271,32455
1.29,-0.0045,6,20,20,19305,37356,37354
1.29,-0.0045,7,1,1,-2.8366e+05,-43125,-43125
1.29,-0.0045,7,1,2,-2.2362e+05,-28018,-68449
1.29,-0.0045,7,1,3,-1.8777e+05,-20662,-85352
1.29,-0.0045,7,1,4,-1.6316e+05,-16227,-97599
1.29,-0.0045,7,1,5,-1.4491e+05,-13229,-1.0681e+05
1.29,-0.0045,7,1,6,-1.3068e+05,-11049,-1.1384e+05
1.29,-0.0045,7,1,7,-1.192e+05,-9383.7,-1.1921e+05
1.29,-0.0045,7,1,8,-1.0969e+05,-8063.5,-1.2325e+05
1.29,-0.0045,7,1,9,-1.0164e+05,-6987.5,-1.2622e+05
1.29,-0.0045,7,1,10,-94732,-6091,-1.2828e+05
1.29,-0.0045,7,1,11,-88712,-5330.6,-1.2957e+05
1.29,-0.0045,7,1,12,-83410,-4676,-1.3019e+05
1.29,-0.0045,7,1,13,-78695,-4105.5,-1.3023e+05
1.29,-0.0045,7,1,14,-74468,-3603.1,-1.2974e+05
1.29,-0.0045,7,1,15,-70651,-3156.6,-1.2879e+05
1.29,-0.0045,7,1,16,-67182,-2756.6,-1.2743e+05
1.29,-0.0045,7,1,17,-64013,-2395.8,-1.2569e+05
1.29,-0.0045,7,1,18,-61103,-2068.4,-1.2361e+05
1.29,-0.0045,7,1,19,-58419,-1769.6,-1.2122e+05
1.29,-0.0045,7,1,20,-55933,-1495.6,-1.1854e+05
1.29,-0.0045,7,2,1,-2.2362e+05,-68448,-28018
1.29,-0.0045,7,2,2,-1.787e+05,-48622,-48623
1.29,-0.0045,7,2,3,-1.5055e+05,-37649,-63390
1.29,-0.0045,7,2,4,-1.3076e+05,-30567,-74475
1.29,-0.0045,7,2,5,-1.1587e+05,-25562,-82983
1.29,-0.0045,7,2,6,-1.0415e+05,-21809,-89560
1.29,-0.0045,7,2,7,-94621,-18874,-94623
1.29,-0.0045,7,2,8,-86679,-16504,-98459
1.29,-0.0045,7,2,9,-79932,-14544,-1.0127e+05
1.29,-0.0045,7,2,10,-74111,-12890,-1.0322e+05
1.29,-0.0045,7,2,11,-69025,-11473,-1.0443e+05
1.29,-0.0045,7,2,12,-64531,-10243,-1.0499e+05
1.29,-0.0045,7,2,13,-60526,-9162.4,-1.0498e+05
1.29,-0.0045,7,2,14,-56927,-8204.2,-1.0446e+05
1.29,-0.0045,7,2,15,-53671,-7347.6,-1.0349e+05
1.29,-0.0045,7,2,16,-50707,-6576.2,-1.0211e+05
1.29,-0.0045,7,2,17,-47995,-5877.1,-1.0036e+05
1.29,-0.0045,7,2,18,-45501,-5239.8,-98267
1.29,-0.0045,7,2,19,-43197,-4656,-95868
1.29,-0.0045,7,2,20,-41062,-4118.7,-93185
1.29,-0.0045,7,3,1,-1.8777e+05,-85352,-20662
1.29,-0.0045,7,3,2,-1.5055e+05,-63390,-37649
1.29,-0.0045,7,3,3,-1.2648e+05,-50271,-50272
1.29,-0.0045,7,3,4,-1.0932e+05,-41433,-59912
1.29,-0.0045,7,3,5,-96302,-35010,-67372
1.29,-0.0045,7,3,6,-85995,-30095,-73151
1.29,-0.0045,7,3,7,-77582,-26191,-77583
1.29,-0.0045,7,3,8,-70550,-23002,-80907
1.29,-0.0045,7,3,9,-64563,-20338,-83297
1.29,-0.0045,7,3,10,-59388,-18073,-84889
1.29,-0.0045,7,3,11,-54860,-16119,-85789
1.29,-0.0045,7,3,12,-50855,-14412,-86082
1.29,-0.0045,7,3,13,-47281,-12905,-85838
1.29,-0.0045,7,3,14,-44068,-11563,-85113
1.29,-0.0045,7,3,15,-41158,-10359,-83957
1.29,-0.0045,7,3,16,-38507,-9270.7,-82411
1.29,-0.0045,7,3,17,-36081,-8281.5,-80511
1.29,-0.0045,7,3,18,-33848,-7377.2,-78286
1.29,-0.0045,7,3,19,-31785,-6546.8,-75763
1.29,-0.0045,7,3,20,-29871,-5780.8,-72966
1.29,-0.0045,7,4,1,-1.6316e+05,-97599,-16228
1.29,-0.0045,7,4,2,-1.3076e+05,-74475,-30567
1.29,-0.0045,7,4,3,-1.0932e+05,-59912,-41434
1.29,-0.0045,7,4,4,-93869,-49792,-49792
1.29,-0.0045,7,4,5,-82071,-42281,-56261
1.29,-0.0045,7,4,6,-72694,-36446,-61245
1.29,-0.0045,7,4,7,-65019,-31758,-65021
1.29,-0.0045,7,4,8,-58592,-27892,-67791
1.29,-0.0045,7,4,9,-53112,-24639,-69708
1.29,-0.0045,7,4,10,-48370,-21855,-70889
1.29,-0.0045,7,4,11,-44217,-19441,-71428
1.29,-0.0045,7,4,12,-40541,-17323,-71400
1.29,-0.0045,7,4,13,-37260,-15447,-70869
1.29,-0.0045,7,4,14,-34307,-13770,-69887
1.29,-0.0045,7,4,15,-31633,-12260,-68497
1.29,-0.0045,7,4,16,-29197,-10893,-66738
1.29,-0.0045,7,4,17,-26965,-9646.6,-64641
1.29,-0.0045,7,4,18,-24912,-8505.1,-62236
1.29,-0.0045,7,4,19,-23015,-7454.8,-59547
1.29,-0.0045,7,4,20,-21255,-6484.3,-56596
1.29,-0.0045,7,5,1,-1.4491e+05,-1.0681e+05,-13230
1.29,-0.0045,7,5,2,-1.1587e+05,-82983,-25562
1.29,-0.0045,7,5,3,-96302,-67372,-35011
1.29,-0.0045,7,5,4,-82071,-56261,-42282
1.29,-0.0045,7,5,5,-71151,-47878,-47878
1.29,-0.0045,7,5,6,-62445,-41285,-52140
1.29,-0.0045,7,5,7,-55303,-35937,-55305
1.29,-0.0045,7,5,8,-49313,-31495,-57549
1.29,-0.0045,7,5,9,-44200,-27733,-59007
1.29,-0.0045,7,5,10,-39773,-24498,-59782
1.29,-0.0045,7,5,11,-35892,-21681,-59960
1.29,-0.0045,7,5,12,-32457,-19199,-59608
1.29,-0.0045,7,5,13,-29388,-16994,-58783
1.29,-0.0045,7,5,14,-26627,-15017,-57533
1.29,-0.0045,7,5,15,-24125,-13234,-55899
1.29,-0.0045,7,5,16,-21846,-11614,-53915
1.29,-0.0045,7,5,17,-19758,-10136,-51611
1.29,-0.0045,7,5,18,-17836,-8779.2,-49013
1.29,-0.0045,7,5,19,-16061,-7528.9,-46145
1.29,-0.0045,7,5,20,-14414,-6371.9,-43027
1.29,-0.0045,7,6,1,-1.3068e+05,-1.1384e+05,-11050
1.29,-0.0045,7,6,2,-1.0415e+05,-89560,-21810
1.29,-0.0045,7,6,3,-85995,-73151,-30096
1.29,-0.0045,7,6,4,-72694,-61244,-36447
1.29,-0.0045,7,6,5,-62445,-52139,-41286
1.29,-0.0045,7,6,6,-54251,-44906,-44906
1.29,-0.0045,7,6,7,-47517,-38992,-47519
1.29,-0.0045,7,6,8,-41863,-34047,-49281
1.29,-0.0045,7,6,9,-37032,-29839,-50312
1.29,-0.0045,7,6,10,-32845,-26204,-50706
1.29,-0.0045,7,6,11,-29174,-23026,-50541
1.29,-0.0045,7,6,12,-25923,-20218,-49878
1.29,-0.0045,7,6,13,-23018,-17715,-48769
1.29,-0.0045,7,6,14,-20403,-15467,-47259
1.29,-0.0045,7,6,15,-18035,-13434,-45385
1.29,-0.0045,7,6,16,-15876,-11584,-43180
1.29,-0.0045,7,6,17,-13899,-9892.7,-40670
1.29,-0.0045,7,6,18,-12080,-8338.2,-37880
